day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,rolling_slope_80,window_return_80,slope_tstat_80,uptrend_signal
-2,985600,ASH_COATED_OSMIUM,9984.0,12.0,9982.0,23.0,,,10000.0,12.0,10003.0,23.0,,,9992.0,0.0,0.01439873417721519,-2.5,1.6820571225179075,False
-2,985700,ASH_COATED_OSMIUM,9984.0,15.0,9982.0,21.0,,,10000.0,15.0,10003.0,21.0,,,9992.0,0.0,0.017651195499296765,-1.0,2.119824529299424,False
-2,985800,ASH_COATED_OSMIUM,9985.0,10.0,9982.0,20.0,,,10001.0,10.0,10003.0,20.0,,,9993.0,0.0,0.020464135021097046,2.5,2.482375116076241,False
-2,985900,ASH_COATED_OSMIUM,9985.0,14.0,9982.0,30.0,,,10001.0,14.0,10003.0,30.0,,,9993.0,0.0,0.02090365682137834,-4.0,2.533472154558871,False
-2,986000,ASH_COATED_OSMIUM,9984.0,13.0,,,,,10003.0,29.0,,,,,9993.5,0.0,0.027918424753867792,1.5,3.7367997567385354,False
-2,986100,ASH_COATED_OSMIUM,9984.0,11.0,9982.0,26.0,,,10000.0,11.0,10003.0,26.0,,,9992.0,0.0,0.02887951242381622,1.0,3.889900712078945,False
-2,986200,ASH_COATED_OSMIUM,9984.0,13.0,,,,,10000.0,13.0,10002.0,21.0,,,9992.0,0.0,0.028891233005157054,3.0,3.891653246477895,False
-2,986300,ASH_COATED_OSMIUM,9984.0,10.0,9981.0,20.0,,,10000.0,10.0,10002.0,20.0,,,9992.0,0.0,0.02698077824660103,0.0,3.64986075519314,False
-2,986400,ASH_COATED_OSMIUM,9984.0,10.0,9981.0,30.0,,,9993.0,3.0,10002.0,30.0,,,9988.5,0.0,0.024607360525082046,-3.5,3.2069233826906975,False
-2,986600,ASH_COATED_OSMIUM,9984.0,13.0,,,,,10003.0,27.0,,,,,9993.5,0.0,0.02694561650257853,7.5,3.5242845153358453,False
-2,986700,ASH_COATED_OSMIUM,9982.0,21.0,,,,,10001.0,15.0,10003.0,21.0,,,9991.5,0.0,0.021700656352555088,-0.5,2.9954913534440384,False
-2,986800,ASH_COATED_OSMIUM,9985.0,12.0,9983.0,23.0,,,10001.0,12.0,10004.0,23.0,,,9993.0,0.0,0.023411861228316923,1.0,3.2453722184900737,False
-2,986900,ASH_COATED_OSMIUM,9985.0,12.0,9983.0,29.0,,,10001.0,12.0,10004.0,29.0,,,9993.0,0.0,0.025099624941397093,1.0,3.4964638841226297,False
-2,987000,ASH_COATED_OSMIUM,9983.0,21.0,,,,,10004.0,21.0,,,,,9993.5,0.0,0.027226910454758557,2.5,3.8077709524681316,False
-2,987200,ASH_COATED_OSMIUM,9985.0,11.0,9983.0,28.0,,,10001.0,11.0,10004.0,28.0,,,9993.0,0.0,0.02790670417252696,7.0,3.9045510720284096,False
-2,987300,ASH_COATED_OSMIUM,9985.0,12.0,9983.0,28.0,,,10001.0,12.0,10004.0,28.0,,,9993.0,0.0,0.023792780121894046,2.0,3.5635016148811016,False
-2,987400,ASH_COATED_OSMIUM,9985.0,13.0,,,,,10001.0,13.0,,,,,9993.0,0.0,0.024261603375527425,3.0,3.63324188641382,False
-2,987500,ASH_COATED_OSMIUM,9985.0,12.0,9982.0,22.0,,,10001.0,12.0,,,,,9993.0,0.0,0.023734177215189875,3.0,3.5615580440519037,False
-2,987600,ASH_COATED_OSMIUM,9985.0,11.0,,,,,10001.0,11.0,10004.0,26.0,,,9993.0,0.0,0.023136427566807314,0.5,3.4803168815485566,False
-2,987700,ASH_COATED_OSMIUM,9985.0,11.0,,,,,10001.0,11.0,10004.0,24.0,,,9993.0,0.0,0.024841772151898735,3.0,3.7700772726198126,False
-2,987800,ASH_COATED_OSMIUM,9990.0,4.0,9985.0,10.0,9982.0,28.0,10001.0,10.0,10003.0,28.0,,,9995.5,0.0,0.026476793248945148,7.5,3.9371402762414345,False
-2,987900,ASH_COATED_OSMIUM,9984.0,12.0,9982.0,30.0,,,10000.0,12.0,10003.0,30.0,,,9992.0,0.0,0.02284341303328645,1.5,3.4891405465122123,False
-2,988000,ASH_COATED_OSMIUM,9981.0,29.0,,,,,9999.0,13.0,10002.0,29.0,,,9990.0,0.0,0.019637834036568214,0.0,2.9234486565103763,False
-2,988100,ASH_COATED_OSMIUM,9980.0,23.0,,,,,9999.0,13.0,10001.0,23.0,,,9989.5,0.0,0.01550632911392405,-0.5,2.2464346360413234,False
-2,988200,ASH_COATED_OSMIUM,9983.0,12.0,9980.0,26.0,,,9999.0,12.0,10001.0,26.0,,,9991.0,0.0,0.01277543366150961,0.0,1.8485764675534415,False
-2,988400,ASH_COATED_OSMIUM,9982.0,15.0,,,,,9998.0,15.0,10001.0,23.0,,,9990.0,0.0,0.01004453820909517,-3.5,1.4285983456091242,False
-2,988500,ASH_COATED_OSMIUM,9982.0,15.0,9980.0,21.0,,,9988.0,7.0,10001.0,21.0,,,9985.0,0.0,0.005080872011251758,-7.0,0.6355017241002706,False
-2,988600,ASH_COATED_OSMIUM,9982.0,15.0,9980.0,25.0,,,9998.0,15.0,10001.0,25.0,,,9990.0,0.0,0.0035220346929207688,-1.0,0.43654544355148633,False
-2,988700,ASH_COATED_OSMIUM,9980.0,26.0,,,,,9999.0,15.0,10001.0,26.0,,,9989.5,0.0,0.0005977496483825597,-2.5,0.07321687838174094,False
-2,988800,ASH_COATED_OSMIUM,9983.0,12.0,9980.0,22.0,,,9999.0,12.0,,,,,9991.0,0.0,4.688232536333802e-05,-2.0,0.005734714170285541,False
-2,988900,ASH_COATED_OSMIUM,9988.0,5.0,9980.0,20.0,,,9998.0,10.0,,,,,9993.0,0.0,0.002320675105485232,1.0,0.28401503638317294,False
-2,989000,ASH_COATED_OSMIUM,9982.0,12.0,9980.0,27.0,,,9998.0,12.0,10001.0,27.0,,,9990.0,0.0,0.0008673230192217535,-2.0,0.10536788681976417,False
-2,989100,ASH_COATED_OSMIUM,9982.0,10.0,,,,,9998.0,10.0,10001.0,27.0,,,9990.0,0.0,-0.0005391467416783872,-1.0,-0.06506467639443775,False
-2,989200,ASH_COATED_OSMIUM,9982.0,13.0,,,,,9998.0,13.0,10001.0,27.0,,,9990.0,0.0,-0.002848101265822785,-0.5,-0.34212103511076913,False
-2,989300,ASH_COATED_OSMIUM,9982.0,10.0,9980.0,21.0,,,9988.0,8.0,9998.0,10.0,10001.0,21.0,9985.0,0.0,-0.010237927801218941,-9.0,-1.136915863700764,False
-2,989400,ASH_COATED_OSMIUM,9983.0,10.0,9980.0,29.0,,,10001.0,29.0,,,,,9992.0,0.0,-0.007694561650257853,1.0,-0.860039525520992,False
-2,989500,ASH_COATED_OSMIUM,9980.0,27.0,,,,,9999.0,10.0,10001.0,27.0,,,9989.5,0.0,-0.010267229254571027,-2.5,-1.1430008727309005,False
-2,989600,ASH_COATED_OSMIUM,9983.0,15.0,9981.0,29.0,,,9999.0,15.0,10001.0,29.0,,,9991.0,0.0,-0.010466479137365214,-1.0,-1.1651037172067833,False
-2,989700,ASH_COATED_OSMIUM,9983.0,13.0,9980.0,30.0,,,10001.0,30.0,,,,,9992.0,0.0,-0.009716361931551804,1.0,-1.0803040687217993,False
-2,989800,ASH_COATED_OSMIUM,9982.0,15.0,9980.0,25.0,,,9998.0,15.0,10001.0,25.0,,,9990.0,0.0,-0.011767463666197844,-5.5,-1.3076066953885237,False
-2,989900,ASH_COATED_OSMIUM,9982.0,12.0,,,,,9998.0,12.0,10001.0,23.0,,,9990.0,0.0,-0.009522972339428035,-1.0,-1.0807452975121463,False
-2,990000,ASH_COATED_OSMIUM,9982.0,11.0,9980.0,21.0,,,9988.0,4.0,9998.0,11.0,10001.0,21.0,9985.0,0.0,-0.016051336146272854,-6.0,-1.710530669783254,False
-2,990100,ASH_COATED_OSMIUM,9982.0,10.0,9979.0,24.0,,,9998.0,10.0,10000.0,24.0,,,9990.0,0.0,-0.017809423347398032,-0.5,-1.9000393591750782,False
-2,990200,ASH_COATED_OSMIUM,9982.0,14.0,9979.0,26.0,,,9998.0,14.0,10000.0,26.0,,,9990.0,0.0,-0.020018752930145337,-2.0,-2.1445205168759034,False
-2,990300,ASH_COATED_OSMIUM,9981.0,15.0,9979.0,30.0,,,10000.0,30.0,,,,,9990.5,0.0,-0.020329348335677448,-0.5,-2.1779349629067544,False
-2,990400,ASH_COATED_OSMIUM,9982.0,12.0,9979.0,28.0,,,9997.0,12.0,10000.0,28.0,,,9989.5,0.0,-0.02248007501172058,-0.5,-2.410373698933753,False
-2,990500,ASH_COATED_OSMIUM,9982.0,11.0,9979.0,30.0,,,9991.0,5.0,9998.0,11.0,,,9986.5,0.0,-0.02832278481012658,-4.5,-2.9899665257478767,False
-2,990600,ASH_COATED_OSMIUM,9982.0,14.0,9980.0,26.0,,,9998.0,14.0,10001.0,26.0,,,9990.0,0.0,-0.029893342709798407,0.0,-3.167593598759535,False
-2,990700,ASH_COATED_OSMIUM,9982.0,12.0,,,,,9998.0,12.0,10001.0,25.0,,,9990.0,0.0,-0.032389826535396155,-1.0,-3.471196388600409,False
-2,990800,ASH_COATED_OSMIUM,9982.0,13.0,,,,,9998.0,13.0,10001.0,25.0,,,9990.0,0.0,-0.03393694327238631,-4.0,-3.6542421311809004,False
-2,990900,ASH_COATED_OSMIUM,9983.0,14.0,9980.0,28.0,,,10001.0,28.0,,,,,9992.0,0.0,-0.03076066572902016,1.0,-3.3007958804982653,False
-2,991000,ASH_COATED_OSMIUM,9983.0,14.0,9980.0,26.0,,,9999.0,14.0,10001.0,26.0,,,9991.0,0.0,-0.03131153305203938,-1.0,-3.3684192812681433,False
-2,991100,ASH_COATED_OSMIUM,9983.0,12.0,9980.0,22.0,,,9999.0,12.0,10001.0,22.0,,,9991.0,0.0,-0.030913033286451008,0.0,-3.321896011314786,False
-2,991200,ASH_COATED_OSMIUM,9983.0,13.0,9980.0,21.0,,,9999.0,13.0,,,,,9991.0,0.0,-0.03144045944678856,0.0,-3.3868277636451065,False
-2,991300,ASH_COATED_OSMIUM,9983.0,10.0,9980.0,24.0,,,9999.0,10.0,10001.0,24.0,,,9991.0,0.0,-0.031967885607126115,0.0,-3.452241871755287,False
-2,991400,ASH_COATED_OSMIUM,9983.0,10.0,,,,,9999.0,10.0,10002.0,22.0,,,9991.0,0.0,-0.03249531176746367,3.5,-3.518152581732322,False
-2,991500,ASH_COATED_OSMIUM,9983.0,11.0,9980.0,20.0,,,9999.0,11.0,10001.0,20.0,,,9991.0,0.0,-0.0363455227379278,3.5,-4.12604221320592,False
-2,991600,ASH_COATED_OSMIUM,9981.0,23.0,,,,,9999.0,11.0,10002.0,23.0,,,9990.0,0.0,-0.0412037037037037,-0.5,-4.964940989391604,False
-2,991700,ASH_COATED_OSMIUM,9981.0,23.0,,,,,10002.0,23.0,,,,,9991.5,0.0,-0.041883497421472106,0.5,-5.081727173100784,False
-2,991800,ASH_COATED_OSMIUM,9983.0,13.0,,,,,9999.0,13.0,10001.0,25.0,,,9991.0,0.0,-0.04257501172058134,0.0,-5.194335692100355,False
-2,992000,ASH_COATED_OSMIUM,9983.0,14.0,,,,,9999.0,14.0,,,,,9991.0,0.0,-0.043266526019690575,0.0,-5.308858535862568,False
-2,992100,ASH_COATED_OSMIUM,9984.0,11.0,,,,,10000.0,11.0,10002.0,28.0,,,9992.0,0.0,-0.04303211439287389,0.0,-5.266851048761422,False
-2,992200,ASH_COATED_OSMIUM,9985.0,14.0,9983.0,25.0,,,10001.0,14.0,10004.0,25.0,,,9993.0,0.0,-0.04094585091420534,0.0,-4.9055506615891185,False
-2,992300,ASH_COATED_OSMIUM,9985.0,10.0,9982.0,29.0,,,10001.0,10.0,10003.0,29.0,,,9993.0,0.0,-0.037933661509610875,0.0,-4.448463698528298,False
-2,992400,ASH_COATED_OSMIUM,9985.0,13.0,9982.0,21.0,,,10001.0,13.0,10003.0,21.0,,,9993.0,0.0,-0.03492147210501641,0.0,-4.018227185750218,False
-2,992500,ASH_COATED_OSMIUM,9985.0,13.0,9982.0,21.0,,,10001.0,13.0,10003.0,21.0,,,9993.0,0.0,-0.03190928270042194,0.0,-3.610463591729262,False
-2,992600,ASH_COATED_OSMIUM,9984.0,13.0,,,,,10000.0,13.0,10003.0,26.0,,,9992.0,0.0,-0.0298230192217534,-1.0,-3.35338389746435,False
-2,992700,ASH_COATED_OSMIUM,9984.0,11.0,9982.0,24.0,,,10003.0,24.0,,,,,9993.5,0.0,-0.0263244256915143,0.5,-2.904005179928846,False
-2,992800,ASH_COATED_OSMIUM,9985.0,11.0,9982.0,26.0,,,10001.0,11.0,10003.0,26.0,,,9993.0,0.0,-0.023300515705578995,0.0,-2.54084760050207,False
-2,992900,ASH_COATED_OSMIUM,9985.0,15.0,9982.0,29.0,,,10001.0,15.0,10003.0,29.0,,,9993.0,0.0,-0.020276605719643695,-1.5,-2.1892194676503043,False
-2,993000,ASH_COATED_OSMIUM,9985.0,15.0,9982.0,24.0,,,10001.0,15.0,10003.0,24.0,,,9993.0,0.0,-0.015828645100796998,0.0,-1.7097759681937659,False
-2,993100,ASH_COATED_OSMIUM,9984.0,15.0,9982.0,27.0,,,10000.0,15.0,,,,,9992.0,0.0,-0.01369549929676512,-1.0,-1.478291515734887,False
-2,993200,ASH_COATED_OSMIUM,9984.0,14.0,,,,,10000.0,14.0,10003.0,22.0,,,9992.0,0.0,-0.011538912330051571,-1.0,-1.2454626025707425,False
-2,993300,ASH_COATED_OSMIUM,9985.0,15.0,9982.0,29.0,,,9994.0,3.0,10001.0,15.0,10003.0,29.0,9989.5,0.0,-0.011673699015471167,-2.0,-1.2591963431751674,False
-2,993400,ASH_COATED_OSMIUM,9985.0,13.0,9982.0,25.0,,,10001.0,13.0,10003.0,25.0,,,9993.0,0.0,-0.009909751523675575,1.0,-1.0607129348052238,False
-2,993500,ASH_COATED_OSMIUM,9985.0,14.0,9982.0,30.0,,,10001.0,14.0,10003.0,30.0,,,9993.0,0.0,-0.007706282231598687,0.0,-0.8192291312714013,False
-2,993600,ASH_COATED_OSMIUM,9985.0,13.0,9982.0,25.0,,,10001.0,13.0,10003.0,25.0,,,9993.0,0.0,-0.004576887013595874,1.0,-0.485204337610872,False
-2,993700,ASH_COATED_OSMIUM,9985.0,10.0,9982.0,20.0,,,10001.0,10.0,,,,,9993.0,0.0,-0.0023968588842006562,1.0,-0.25282905700684705,False
-2,993800,ASH_COATED_OSMIUM,9985.0,14.0,9982.0,21.0,,,9990.0,10.0,10003.0,21.0,,,9987.5,0.0,-0.0053328645100797,-4.5,-0.5505791006610765,False
-2,993900,ASH_COATED_OSMIUM,9991.0,5.0,9985.0,15.0,9983.0,30.0,10001.0,15.0,,,,,9996.0,0.0,-0.00029301453352086266,4.0,-0.029207863819770943,False
-2,994000,ASH_COATED_OSMIUM,9985.0,11.0,9983.0,27.0,,,10004.0,27.0,,,,,9994.5,0.0,0.00326418190342241,2.5,0.32107393047187377,False
-2,994100,ASH_COATED_OSMIUM,9985.0,15.0,9983.0,21.0,,,10004.0,21.0,,,,,9994.5,0.0,0.00676277543366151,1.5,0.6577582364706889,False
-2,994200,ASH_COATED_OSMIUM,9986.0,15.0,9983.0,20.0,,,10002.0,15.0,10004.0,20.0,,,9994.0,0.0,0.010689170182841068,1.0,1.037782211751856,False
-2,994300,ASH_COATED_OSMIUM,9986.0,15.0,9983.0,21.0,,,10002.0,15.0,10004.0,21.0,,,9994.0,0.0,0.014592123769338959,0.5,1.416803258455379,False
-2,994400,ASH_COATED_OSMIUM,9983.0,23.0,,,,,10002.0,10.0,10004.0,23.0,,,9992.5,0.0,0.017557430848570088,0.5,1.7224466282147306,False
-2,994500,ASH_COATED_OSMIUM,9986.0,15.0,9983.0,29.0,,,10002.0,15.0,10004.0,29.0,,,9994.0,0.0,0.020511017346460384,2.0,2.0078433660088084,False
-2,994600,ASH_COATED_OSMIUM,9985.0,14.0,9983.0,28.0,,,9991.0,6.0,10001.0,14.0,10004.0,28.0,9988.0,0.0,0.017862165963431785,-4.0,1.7104579716342114,False
-2,994700,ASH_COATED_OSMIUM,9985.0,11.0,9982.0,29.0,,,10001.0,11.0,10003.0,29.0,,,9993.0,0.0,0.019936708860759492,4.5,1.9121001169858511,False
-2,994800,ASH_COATED_OSMIUM,9985.0,11.0,9983.0,27.0,,,10001.0,11.0,10004.0,27.0,,,9993.0,0.0,0.01866502578527895,-0.5,1.8001375739302967,False
-2,994900,ASH_COATED_OSMIUM,9985.0,11.0,,,,,10001.0,11.0,10003.0,20.0,,,9993.0,0.0,0.02203469292076887,1.5,2.148208824437844,False
-2,995000,ASH_COATED_OSMIUM,9985.0,15.0,9983.0,23.0,,,10001.0,15.0,10003.0,23.0,,,9993.0,0.0,0.023517346460384433,0.0,2.294425375547054,False
-2,995100,ASH_COATED_OSMIUM,9982.0,30.0,,,,,10001.0,13.0,10003.0,30.0,,,9991.5,0.0,0.025,-1.5,2.458282196301485,False
-2,995200,ASH_COATED_OSMIUM,9985.0,12.0,9982.0,25.0,,,10003.0,25.0,,,,,9994.0,0.0,0.028832630098452883,0.5,2.854769971551548,False
-2,995300,ASH_COATED_OSMIUM,9985.0,13.0,,,,,10001.0,13.0,10003.0,24.0,,,9993.0,0.0,0.03219057665260197,0.0,3.23787724355032,False
-2,995400,ASH_COATED_OSMIUM,9984.0,12.0,9982.0,26.0,,,10000.0,12.0,,,,,9992.0,0.0,0.03415963431786217,-1.0,3.4767316676066047,False
-2,995500,ASH_COATED_OSMIUM,9984.0,12.0,,,,,10000.0,12.0,10003.0,25.0,,,9992.0,0.0,0.03615213314580403,-1.0,3.7268237357013474,False
-2,995600,ASH_COATED_OSMIUM,9981.0,25.0,,,,,10000.0,10.0,,,,,9990.5,0.0,0.03677918424753868,-2.5,3.813590713019669,False
-2,995700,ASH_COATED_OSMIUM,9994.0,10.0,9984.0,11.0,,,10000.0,11.0,10003.0,21.0,,,9997.0,0.0,0.04348335677449602,4.0,4.468174702251138,False
-2,995800,ASH_COATED_OSMIUM,9984.0,14.0,9981.0,25.0,,,10000.0,14.0,10002.0,25.0,,,9992.0,0.0,0.045464135021097044,-1.0,4.744758140458603,False
-2,995900,ASH_COATED_OSMIUM,9984.0,15.0,9982.0,25.0,,,10000.0,15.0,10003.0,25.0,,,9992.0,0.0,0.04746835443037975,-3.5,5.037755875604575,False
-2,996000,ASH_COATED_OSMIUM,9984.0,12.0,,,,,10000.0,12.0,,,,,9992.0,0.0,0.0518694327238631,0.0,5.86397728546913,False
-2,996100,ASH_COATED_OSMIUM,9985.0,11.0,9982.0,24.0,,,10001.0,11.0,,,,,9993.0,0.0,0.05395569620253165,3.0,6.185891943023163,False
-2,996200,ASH_COATED_OSMIUM,9985.0,10.0,,,,,10001.0,10.0,,,,,9993.0,0.0,0.05411978434130333,3.5,6.207543534957682,False
-2,996300,ASH_COATED_OSMIUM,9985.0,11.0,9982.0,24.0,,,10001.0,11.0,10003.0,24.0,,,9993.0,0.0,0.05373886544772621,2.0,6.159824837897701,False
-2,996400,ASH_COATED_OSMIUM,9984.0,11.0,9982.0,24.0,,,10003.0,24.0,,,,,9993.5,0.0,0.0551629160806376,3.5,6.358543606824168,False
-2,996500,ASH_COATED_OSMIUM,9981.0,22.0,,,,,9999.0,13.0,10002.0,22.0,,,9990.0,0.0,0.05233825597749649,5.0,5.882723808100598,False
-2,996600,ASH_COATED_OSMIUM,9981.0,24.0,,,,,10000.0,11.0,10002.0,24.0,,,9990.5,0.0,0.04522972339428036,0.5,5.204791614472325,False
-2,996700,ASH_COATED_OSMIUM,9984.0,10.0,9981.0,23.0,,,10000.0,10.0,10002.0,23.0,,,9992.0,0.0,0.04412798874824191,2.5,5.059421436014464,False
-2,996800,ASH_COATED_OSMIUM,9984.0,11.0,9982.0,29.0,,,10003.0,29.0,,,,,9993.5,0.0,0.04389357712142522,2.5,5.033736518810658,False
-2,996900,ASH_COATED_OSMIUM,9984.0,12.0,9982.0,24.0,,,10000.0,12.0,10003.0,24.0,,,9992.0,0.0,0.04360056258790436,-1.0,4.992432239285703,False
-2,997300,ASH_COATED_OSMIUM,9983.0,12.0,9981.0,25.0,,,9999.0,12.0,10002.0,25.0,,,9991.0,0.0,0.04425691514299109,1.0,5.106569949346567,False
-2,997400,ASH_COATED_OSMIUM,9981.0,20.0,,,,,9999.0,12.0,10002.0,20.0,,,9990.0,0.0,0.04118612283169245,0.0,4.6492796884458425,False
-2,997500,ASH_COATED_OSMIUM,9984.0,13.0,9981.0,24.0,,,10000.0,13.0,,,,,9992.0,0.0,0.03996718237224566,2.0,4.497749942403807,False
-2,997600,ASH_COATED_OSMIUM,9983.0,10.0,,,,,9999.0,10.0,10002.0,29.0,,,9991.0,0.0,0.03777543366150961,6.0,4.211757620190484,False
-2,997700,ASH_COATED_OSMIUM,9983.0,15.0,9981.0,24.0,,,9999.0,15.0,,,,,9991.0,0.0,0.030813408345053913,-1.0,3.6020667085066997,False
-2,997800,ASH_COATED_OSMIUM,9981.0,28.0,,,,,9999.0,10.0,10002.0,28.0,,,9990.0,0.0,0.029430379746835444,0.5,3.3953414167785407,False
-2,998000,ASH_COATED_OSMIUM,9983.0,12.0,9981.0,24.0,,,9999.0,12.0,10002.0,24.0,,,9991.0,0.0,0.026646741678387247,0.0,3.0607225748065265,False
-2,998100,ASH_COATED_OSMIUM,9983.0,10.0,9980.0,21.0,,,9999.0,10.0,,,,,9991.0,0.0,0.02525199249882794,-1.0,2.8829222718918563,False
-2,998200,ASH_COATED_OSMIUM,9980.0,21.0,,,,,9999.0,13.0,,,,,9989.5,0.0,0.02341772151898734,-0.5,2.629093291209962,False
-2,998300,ASH_COATED_OSMIUM,9980.0,23.0,,,,,9999.0,12.0,10001.0,23.0,,,9989.5,0.0,0.019743319268635724,-0.5,2.180825630111785,False
-2,998400,ASH_COATED_OSMIUM,9982.0,13.0,,,,,9998.0,13.0,10001.0,20.0,,,9990.0,0.0,0.016543600562587905,5.0,1.8110161425491835,False
-2,998500,ASH_COATED_OSMIUM,9980.0,23.0,,,,,10000.0,23.0,,,,,9990.0,0.0,0.00859704641350211,0.0,1.0043227654936335,False
-2,998600,ASH_COATED_OSMIUM,9982.0,13.0,9980.0,27.0,,,9998.0,13.0,10001.0,27.0,,,9990.0,0.0,0.0052801218940459445,0.0,0.6143645843540884,False
-2,998700,ASH_COATED_OSMIUM,9983.0,14.0,9980.0,25.0,,,9999.0,14.0,10001.0,25.0,,,9991.0,0.0,0.0028891233005157056,0.5,0.33734194788283534,False
-2,998800,ASH_COATED_OSMIUM,9983.0,14.0,9980.0,26.0,,,9999.0,14.0,10001.0,26.0,,,9991.0,0.0,0.0009493670886075949,1.5,0.1110138260885177,False
-2,998900,ASH_COATED_OSMIUM,9984.0,12.0,,,,,10002.0,21.0,,,,,9993.0,0.0,-9.96249413970933e-05,6.5,-0.01174353732508397,False
-2,999100,ASH_COATED_OSMIUM,9989.0,5.0,9984.0,14.0,9981.0,27.0,10000.0,14.0,10002.0,27.0,,,9994.5,0.0,-0.002689873417721519,4.5,-0.3330400456197401,False
-2,999200,ASH_COATED_OSMIUM,9984.0,15.0,,,,,10003.0,30.0,,,,,9993.5,0.0,-0.0030707923112986402,3.5,-0.3815368137104894,False
-2,999300,ASH_COATED_OSMIUM,9984.0,15.0,,,,,10002.0,30.0,,,,,9993.0,0.0,-0.003996718237224566,3.0,-0.5003570971029138,False
-2,999400,ASH_COATED_OSMIUM,9984.0,15.0,9982.0,24.0,,,10000.0,15.0,10003.0,24.0,,,9992.0,0.0,-0.005918893577121425,0.0,-0.7497236880773144,False
-2,999500,ASH_COATED_OSMIUM,9984.0,13.0,9982.0,24.0,,,10000.0,13.0,10003.0,24.0,,,9992.0,0.0,-0.005989217065166432,1.0,-0.7586966434452795,False
-2,999600,ASH_COATED_OSMIUM,9984.0,15.0,9982.0,30.0,,,10000.0,15.0,10003.0,30.0,,,9992.0,0.0,-0.0070089076418190345,1.0,-0.8914281418158062,False
-2,999700,ASH_COATED_OSMIUM,9984.0,10.0,9982.0,22.0,,,10000.0,10.0,10003.0,22.0,,,9992.0,0.0,-0.008052039381153306,1.0,-1.0285655543112129,False
-2,999900,ASH_COATED_OSMIUM,9984.0,13.0,,,,,10003.0,30.0,,,,,9993.5,0.0,-0.007729723394280357,2.5,-0.9847973456617164,False
-1,100,ASH_COATED_OSMIUM,9984.0,11.0,,,,,10000.0,11.0,10003.0,22.0,,,9992.0,0.0,,,,False
-1,200,ASH_COATED_OSMIUM,9985.0,15.0,9982.0,20.0,,,10001.0,15.0,10003.0,20.0,,,9993.0,0.0,,,,False
-1,300,ASH_COATED_OSMIUM,9985.0,11.0,9982.0,29.0,,,10001.0,11.0,10003.0,29.0,,,9993.0,0.0,,,,False
-1,400,ASH_COATED_OSMIUM,9985.0,12.0,,,,,10001.0,12.0,10004.0,25.0,,,9993.0,0.0,,,,False
-1,500,ASH_COATED_OSMIUM,9985.0,12.0,9983.0,30.0,,,10001.0,12.0,10004.0,30.0,,,9993.0,0.0,,,,False
-1,600,ASH_COATED_OSMIUM,9983.0,25.0,,,,,10004.0,25.0,,,,,9993.5,0.0,,,,False
-1,700,ASH_COATED_OSMIUM,9983.0,23.0,,,,,10004.0,23.0,,,,,9993.5,0.0,,,,False
-1,800,ASH_COATED_OSMIUM,9985.0,15.0,,,,,10001.0,15.0,,,,,9993.0,0.0,,,,False
-1,900,ASH_COATED_OSMIUM,9985.0,15.0,9982.0,22.0,,,10001.0,15.0,10003.0,22.0,,,9993.0,0.0,,,,False
-1,1000,ASH_COATED_OSMIUM,9985.0,13.0,9983.0,26.0,,,10001.0,13.0,10004.0,26.0,,,9993.0,0.0,,,,False
-1,1100,ASH_COATED_OSMIUM,9983.0,24.0,,,,,10001.0,12.0,,,,,9992.0,0.0,,,,False
-1,1200,ASH_COATED_OSMIUM,9983.0,21.0,,,,,10001.0,11.0,,,,,9992.0,0.0,,,,False
-1,1300,ASH_COATED_OSMIUM,9985.0,10.0,9983.0,30.0,,,10001.0,10.0,10004.0,30.0,,,9993.0,0.0,,,,False
-1,1400,ASH_COATED_OSMIUM,9985.0,14.0,9983.0,25.0,,,10001.0,14.0,10004.0,25.0,,,9993.0,0.0,,,,False
-1,1500,ASH_COATED_OSMIUM,9985.0,10.0,9983.0,27.0,,,10001.0,10.0,10004.0,27.0,,,9993.0,0.0,,,,False
-1,1600,ASH_COATED_OSMIUM,9985.0,13.0,,,,,10004.0,29.0,,,,,9994.5,0.0,,,,False
-1,1700,ASH_COATED_OSMIUM,9985.0,12.0,9983.0,20.0,,,10001.0,12.0,10004.0,20.0,,,9993.0,0.0,,,,False
-1,1800,ASH_COATED_OSMIUM,9986.0,15.0,9983.0,22.0,,,10002.0,15.0,10004.0,22.0,,,9994.0,0.0,,,,False
-1,1900,ASH_COATED_OSMIUM,9983.0,28.0,,,,,10001.0,14.0,10004.0,28.0,,,9992.0,0.0,,,,False
-1,2000,ASH_COATED_OSMIUM,9985.0,10.0,9983.0,24.0,,,10001.0,10.0,,,,,9993.0,0.0,,,,False
-1,2100,ASH_COATED_OSMIUM,9983.0,25.0,,,,,10001.0,10.0,10004.0,25.0,,,9992.0,0.0,,,,False
-1,2300,ASH_COATED_OSMIUM,9985.0,11.0,,,,,10001.0,11.0,10003.0,30.0,,,9993.0,0.0,,,,False
-1,2400,ASH_COATED_OSMIUM,9984.0,12.0,9982.0,29.0,,,10000.0,12.0,10003.0,29.0,,,9992.0,0.0,,,,False
-1,2500,ASH_COATED_OSMIUM,9984.0,15.0,9982.0,22.0,,,10000.0,15.0,10003.0,22.0,,,9992.0,0.0,,,,False
